"","b1_conf","b1_rt","id","max_div","max_tree"
"13607",0.0210711,-0.0444706,"sub-1017",0,0
"13608",0.00805073,-0.0506422,"sub-1017",0,0
"13609",0.00611269,-0.0455735,"sub-1017",0,0
"13610",0.00737046,-0.0342815,"sub-1017",0,0
"13611",0.00677279,-0.0363071,"sub-1017",0,0
"13612",0.0137342,0.00233432,"sub-1017",0,0
"13613",0.00431283,-0.0271458,"sub-1017",0,0
"13614",0.0211735,-0.0269708,"sub-1017",0,0
"13615",0.00611389,-0.0195444,"sub-1017",0,0
"13616",0.00128572,-0.0147796,"sub-1017",0,0
"13617",0.025587,-0.0246894,"sub-1017",0,0
"13618",0.0157586,-0.00519758,"sub-1017",0,0
"13619",0.0189376,-0.00430604,"sub-1017",0,0
"13620",0.0120082,-0.0165712,"sub-1017",0,0
"13621",0.0128363,-0.0323478,"sub-1017",0,0
"13622",0.00712262,-0.0377476,"sub-1017",0,0
"13623",0.0141372,-0.0342704,"sub-1017",0,0
"13624",0.0146791,-0.0328028,"sub-1017",0,0
"13625",0.00323811,-0.0140656,"sub-1017",0,0
"13626",0.00285706,-0.0160069,"sub-1017",0,0
"13627",0.0202842,-0.0273751,"sub-1017",0,0
"13628",0.0106862,-0.0255021,"sub-1017",0,0
"13629",0.00877719,0.000458674,"sub-1017",0,0
"13630",0.0131425,-0.0178761,"sub-1017",0,0
"13631",0.0146637,-0.0228675,"sub-1017",0,0
"13632",0.00505657,-0.0367186,"sub-1017",0,0
"13633",0.0124351,-0.0150173,"sub-1017",0,0
"13634",0.012341,-0.034588,"sub-1017",0,0
"13635",0.0301195,-0.0359864,"sub-1017",0,0
"13636",0.00257628,-0.00914244,"sub-1017",0,0
"13637",0.0128075,-0.0250591,"sub-1017",0,0
"13638",-0.00615085,-0.0136234,"sub-1017",0,0
"13639",0.0198573,-0.0289597,"sub-1017",0,0
"13640",0.0159013,-0.0228452,"sub-1017",0,0
"13641",0.0146801,-0.0195399,"sub-1017",0,0
"13642",0.00456826,-0.0154731,"sub-1017",0,0
"13643",-0.00311637,-0.010654,"sub-1017",0,0
"13644",0.00554143,-0.0159481,"sub-1017",0,0
"13645",0.0135804,-0.020856,"sub-1017",0,0
"13646",0.0137717,-0.018397,"sub-1017",0,0
"13647",0.00582576,-0.0200339,"sub-1017",0,0
"13648",0.0239051,-0.0274185,"sub-1017",0,0
"13649",0.00155053,-0.0373241,"sub-1017",0,0
"13650",0.00304516,-0.00575867,"sub-1017",0,0
"13651",0.0197302,-0.0307724,"sub-1017",0,0
"13652",0.00518263,-0.028214,"sub-1017",0,0
"13653",0.00695666,-0.0247731,"sub-1017",0,0
"13654",0.018063,-0.0316697,"sub-1017",0,0
"13655",0.000520976,-0.0305592,"sub-1017",0,0
"13656",0.028663,-0.0159375,"sub-1017",0,0
"13657",0.0187019,-0.0309645,"sub-1017",0,0
"13658",0.0102216,-0.0307093,"sub-1017",0,0
"13659",0.019612,-0.0343072,"sub-1017",0,0
"13660",0.00582733,-0.0305379,"sub-1017",0,0
"13661",0.0238174,-0.0206511,"sub-1017",0,0
"13662",0.00447442,-0.0357485,"sub-1017",0,0
"13663",0.0141248,-0.0294913,"sub-1017",0,0
"13664",0.0124955,-0.0250372,"sub-1017",0,0
"13665",0.0174556,-0.0101104,"sub-1017",0,0
"13666",0.0211055,-0.0226261,"sub-1017",0,0
"13667",0.0256039,-0.0189893,"sub-1017",0,0
"13668",0.0160679,-0.0313037,"sub-1017",0,0
"13669",0.0217994,-0.0300372,"sub-1017",0,0
"13670",0.0028933,-0.0139584,"sub-1017",0,0
"13671",0.00753015,-0.012809,"sub-1017",0,0
"13672",0.00925283,-0.0142844,"sub-1017",0,0
"13673",0.0149702,-0.0485556,"sub-1017",0,0
"13674",0.0060357,-0.0436459,"sub-1017",0,0
"13675",0.000435922,-0.0296152,"sub-1017",0,0
"13676",0.0151605,-0.00976864,"sub-1017",0,0
"13677",0.0146725,-0.010214,"sub-1017",0,0
"13678",0.0236553,-0.0150725,"sub-1017",0,0
"13679",0.00998849,-0.0220669,"sub-1017",0,0
"13680",0.00567274,-0.0141125,"sub-1017",0,0
"13681",0.0169435,-0.0135096,"sub-1017",0,0
"13682",0.0100801,-0.0254603,"sub-1017",0,0
"13683",0.0127682,-0.019918,"sub-1017",0,0
"13684",0.0134344,-0.0119016,"sub-1017",0,0
"13685",0.0120749,-0.0469906,"sub-1017",0,0
"13686",0.029632,-0.0516454,"sub-1017",0,0
"13687",0.0124583,-0.0387716,"sub-1017",0,0
"13688",0.011893,-0.0336733,"sub-1017",0,0
"13689",0.00617405,-0.0194147,"sub-1017",0,0
"13690",0.00848737,-0.0609987,"sub-1017",0,0
"13691",0.00983575,-0.046032,"sub-1017",0,0
"13692",0.0115612,-0.020464,"sub-1017",0,0
"13693",0.0112275,-0.0353454,"sub-1017",0,0
"13694",0.00918729,-0.00318009,"sub-1017",0,0
"13695",0.0198174,-0.0584334,"sub-1017",0,0
"13696",0.0103796,0.000911048,"sub-1017",0,0
"13697",0.00531455,-0.00787294,"sub-1017",0,0
"13698",0.00147377,-0.0296739,"sub-1017",0,0
"13699",0.0131725,-0.0229795,"sub-1017",0,0
"13700",0.01171,-0.0312215,"sub-1017",0,0
"13701",0.011607,-0.0325876,"sub-1017",0,0
"13702",0.0169673,-0.0295459,"sub-1017",0,0
"13703",0.0157386,-0.0397688,"sub-1017",0,0
"13704",0.0127124,-0.00241891,"sub-1017",0,0
"13705",0.0153211,-0.0406641,"sub-1017",0,0
"13706",0.027835,-0.040849,"sub-1017",0,0
"13707",-0.00034883,-0.00613093,"sub-1017",0,0
"13708",0.0249157,-0.0327885,"sub-1017",0,0
"13709",0.0153717,-0.0341016,"sub-1017",0,0
"13710",0.0110951,-0.0159428,"sub-1017",0,0
"13711",0.0144191,-0.0211046,"sub-1017",0,0
"13712",0.0136553,-0.0224982,"sub-1017",0,0
"13713",0.0121855,-0.0219374,"sub-1017",0,0
"13714",0.00542193,-0.0233673,"sub-1017",0,0
"13715",0.0217741,-0.0182354,"sub-1017",0,0
"13716",0.0069288,-0.0243123,"sub-1017",0,0
"13717",-0.000106649,-0.0206008,"sub-1017",0,0
"13718",0.00101317,-0.0188451,"sub-1017",0,0
"13719",0.0234454,-0.0169702,"sub-1017",0,0
"13720",-0.00160343,-0.0271997,"sub-1017",0,0
"13721",-0.00565203,-0.0321143,"sub-1017",0,0
"13722",0.00895262,-0.0270406,"sub-1017",0,0
"13723",0.0120586,-0.0194765,"sub-1017",0,0
"13724",0.0193476,-0.0175366,"sub-1017",0,0
"13725",-0.0106455,-0.0245193,"sub-1017",0,0
"13726",-0.00112363,-0.0226889,"sub-1017",0,0
"13727",0.0147362,-0.0217924,"sub-1017",0,0
"13728",0.030977,-0.0153359,"sub-1017",0,0
"13729",0.00913685,-0.0206146,"sub-1017",0,0
"13730",0.0134258,-0.0182675,"sub-1017",0,0
"13731",0.00448476,-0.0188012,"sub-1017",0,0
"13732",0.0154114,-0.0283022,"sub-1017",0,0
"13733",0.0119969,-0.0126455,"sub-1017",0,0
"13734",0.00301236,-0.0299084,"sub-1017",0,0
"13735",0.0264563,-0.0224273,"sub-1017",0,0
"13736",0.00246556,-0.0234644,"sub-1017",0,0
"13737",0.0116499,-0.0194542,"sub-1017",0,0
"13738",0.014046,-0.0241873,"sub-1017",0,0
"13739",0.00521915,-0.0338445,"sub-1017",0,0
"13740",0.0211075,-0.0233988,"sub-1017",0,0
"13741",0.0241978,-0.028179,"sub-1017",0,0
"13742",0.00876091,-0.0280903,"sub-1017",0,0
"13743",0.0184854,-0.028591,"sub-1017",0,0
"13744",0.0196656,-0.0301551,"sub-1017",0,0
"13745",0.0197027,-0.0339856,"sub-1017",0,0
"13746",0.0217671,-0.0293831,"sub-1017",0,0
"13747",0.0066399,-0.0268717,"sub-1017",0,0
"13748",0.0254622,-0.0124391,"sub-1017",0,0
"13749",0.0185344,-0.0143276,"sub-1017",0,0
"13750",0.0044051,-0.0288635,"sub-1017",0,0
"13751",0.0059651,-0.0268875,"sub-1017",0,0
"13752",0.00346205,-0.026619,"sub-1017",0,0
"13753",0.02496,-0.0263806,"sub-1017",0,0
"13754",0.01151,-0.025748,"sub-1017",0,0
"13755",0.0191064,-0.0437844,"sub-1017",0,0
"13756",0.0239021,-0.0437754,"sub-1017",0,0
"13757",0.000225995,-0.016981,"sub-1017",0,0
"13758",0.0157761,-0.0204514,"sub-1017",0,0
"13759",0.00449054,-0.0291776,"sub-1017",0,0
"13760",0.0126161,-0.0253826,"sub-1017",0,0
"13761",0.0168113,-0.0317121,"sub-1017",0,0
"13762",0.0128852,-0.0221932,"sub-1017",0,0
"13763",0.00863677,-0.0194372,"sub-1017",0,0
"13764",0.0101209,-0.0204466,"sub-1017",0,0
"13765",0.0215573,-0.0152417,"sub-1017",0,0
"13766",0.0181925,-0.0147882,"sub-1017",0,0
"13767",0.00476879,-0.0237695,"sub-1017",0,0
"13768",0.0229762,-0.0200362,"sub-1017",0,0
"13769",0.0113536,-0.0213237,"sub-1017",0,0
"13770",0.0246447,-0.0292137,"sub-1017",0,0
"13771",0.0159923,-0.0101812,"sub-1017",0,0
"13772",0.0165095,-0.0413759,"sub-1017",0,0
"13773",0.0208832,-0.0315705,"sub-1017",0,0
"13774",0.00818589,-0.018404,"sub-1017",0,0
"13775",0.00235528,-0.00852944,"sub-1017",0,0
"13776",0.0163668,-0.0339404,"sub-1017",0,0
"13777",0.0153753,-0.020788,"sub-1017",0,0
"13778",0.0198848,-0.0505002,"sub-1017",0,0
"13779",0.0151196,-0.0437989,"sub-1017",0,0
"13780",0.0217537,-0.0262408,"sub-1017",0,0
"13781",0.014355,-0.027803,"sub-1017",0,0
"13782",0.0241555,-0.0248738,"sub-1017",0,0
"13783",0.0098738,-0.0382447,"sub-1017",0,0
"13784",0.0144257,-0.0335503,"sub-1017",0,0
"13785",0.0121432,-0.0324128,"sub-1017",0,0
"13786",0.00994243,-0.0228555,"sub-1017",0,0
"13787",0.0120786,-0.0268951,"sub-1017",0,0
"13788",0.0277292,-0.0370757,"sub-1017",0,0
"13789",0.0299627,-0.0274739,"sub-1017",0,0
"13790",0.0297093,-0.0501422,"sub-1017",0,0
"13791",0.0247403,-0.0367284,"sub-1017",0,0
"13792",0.0111683,-0.0409934,"sub-1017",0,0
"13793",0.0161522,-0.0261977,"sub-1017",0,0
"13794",0.0150255,-0.0272987,"sub-1017",0,0
"13795",0.0203963,-0.0343191,"sub-1017",0,0
"13796",0.00794932,-0.0215599,"sub-1017",0,0
"13797",0.0168196,-0.0287702,"sub-1017",0,0
"13798",0.0116515,-0.0393449,"sub-1017",0,0
"13799",0.00619926,-0.0291561,"sub-1017",0,0
"13800",0.00425751,-0.0229872,"sub-1017",0,0
"13801",0.0232244,-0.0397389,"sub-1017",0,0
"13802",0.0109875,-0.0313358,"sub-1017",0,0
"13803",0.0177734,-0.0339642,"sub-1017",0,0
"13804",4.90868e-05,-0.0110842,"sub-1017",0,0
"13805",0.0295187,-0.0247198,"sub-1017",0,0
"13806",0.0043587,-0.0399153,"sub-1017",0,0
"13807",0.0240853,-0.00600197,"sub-1017",0,0
"13808",0.0107759,-0.0261575,"sub-1017",0,0
"13809",0.00697393,-0.0280845,"sub-1017",0,0
"13810",0.0068396,-0.0289402,"sub-1017",0,0
"13811",0.00792294,-0.0222713,"sub-1017",0,0
"13812",0.0175464,-0.0107966,"sub-1017",0,0
"13813",0.0152034,-0.0378785,"sub-1017",0,0
"13814",0.00960291,-0.00798151,"sub-1017",0,0
"13815",0.015738,-0.0167733,"sub-1017",0,0
"13816",0.0266158,-0.00908022,"sub-1017",0,0
"13817",0.00113179,-0.0265705,"sub-1017",0,0
"13818",0.00744161,-0.0262325,"sub-1017",0,0
"13819",0.0188068,-0.00805842,"sub-1017",0,0
"13820",0.0146882,-0.019783,"sub-1017",0,0
"13821",0.00913982,-0.0136487,"sub-1017",0,0
"13822",0.0236267,-0.0213569,"sub-1017",0,0
"13823",0.00615854,-0.0177654,"sub-1017",0,0
"13824",0.0154618,-0.0190846,"sub-1017",0,0
"13825",0.00518133,-0.00482983,"sub-1017",0,0
"13826",0.00770092,-0.011288,"sub-1017",0,0
"13827",0.00582719,-0.012371,"sub-1017",0,0
"13828",0.00950362,-0.0126084,"sub-1017",0,0
"13829",0.0104672,-0.0114291,"sub-1017",0,0
"13830",0.0096844,-0.0118274,"sub-1017",0,0
"13831",0.00779659,-0.0235029,"sub-1017",0,0
"13832",0.00980787,-0.0179905,"sub-1017",0,0
"13833",0.00554868,-0.0282084,"sub-1017",0,0
"13834",0.00908557,-0.0347887,"sub-1017",0,0
"13835",0.0276513,0.00209339,"sub-1017",0,0
"13836",0.00732485,-0.0431004,"sub-1017",0,0
"13837",0.00175003,-0.0148992,"sub-1017",0,0
"13838",0.00810921,-0.014062,"sub-1017",0,0
"13839",0.0235779,-0.0192767,"sub-1017",0,0
"13840",0.00747303,-0.0240664,"sub-1017",0,0
"13841",0.00704741,-0.0237356,"sub-1017",0,0
"13842",0.0179423,-0.00885653,"sub-1017",0,0
"13843",0.00316568,-0.0299911,"sub-1017",0,0
"13844",0.0168264,-0.0310082,"sub-1017",0,0
"13845",0.00917726,-0.0171806,"sub-1017",0,0
"13846",0.0138365,-0.031016,"sub-1017",0,0
"13847",0.0271988,-0.0283451,"sub-1017",0,0
"13848",-0.00528115,-0.00846484,"sub-1017",0,0
"13849",0.00818624,-0.0193781,"sub-1017",0,0
"13850",0.000767011,-0.0246325,"sub-1017",0,0
"13851",0.015784,-0.0207966,"sub-1017",0,0
"13852",0.0149442,-0.0367249,"sub-1017",0,0
"13853",0.0100166,-0.0453975,"sub-1017",0,0
"13854",0.0039752,-0.0228078,"sub-1017",0,0
"13855",0.00444042,-0.0254214,"sub-1017",0,0
"13856",0.0221754,-0.0339982,"sub-1017",0,0
"13857",-0.00336262,-0.00956402,"sub-1017",0,0
"13858",-0.00323486,-0.0100113,"sub-1017",0,0
"13859",0.0131943,-0.0193829,"sub-1017",0,0
"13860",0.0215119,-0.0296088,"sub-1017",0,0
"13861",0.0144432,-0.00693996,"sub-1017",0,0
"13862",0.00872933,-0.0244611,"sub-1017",0,0
"13863",0.00896621,-0.0229541,"sub-1017",0,0
"13864",0.0163674,-0.0198495,"sub-1017",0,0
"13865",0.018364,-0.021174,"sub-1017",0,0
"13866",0.00306587,-0.0114487,"sub-1017",0,0
"13867",0.011084,-0.0326978,"sub-1017",0,0
"13868",0.015332,-0.0307119,"sub-1017",0,0
"13869",0.0170165,-0.0268965,"sub-1017",0,0
"13870",0.0118988,-0.0272617,"sub-1017",0,0
"13871",0.0201353,-0.0165333,"sub-1017",0,0
"13872",0.0220532,-0.0179677,"sub-1017",0,0
"13873",0.00637057,-0.0277006,"sub-1017",0,0
"13874",0.0194717,-0.0220997,"sub-1017",0,0
"13875",0.022911,-0.020149,"sub-1017",0,0
"13876",0.0201222,-0.0161832,"sub-1017",0,0
"13877",0.00537971,-0.0243163,"sub-1017",0,0
"13878",0.0183704,-0.023753,"sub-1017",0,0
"13879",0.0219962,-0.0393827,"sub-1017",0,0
"13880",0.0201724,-0.0223991,"sub-1017",0,0
"13881",0.0283984,-0.0215431,"sub-1017",0,0
"13882",0.0155857,-0.0269533,"sub-1017",0,0
"13883",0.00180074,-0.011991,"sub-1017",0,0
"13884",0.0115702,-0.0178652,"sub-1017",0,0
"13885",0.0154094,-0.0223259,"sub-1017",0,0
"13886",0.0166173,-0.0225728,"sub-1017",0,0
"13887",0.0129926,-0.0357266,"sub-1017",0,0
"13888",0.00459058,-0.0285979,"sub-1017",0,0
"13889",0.0242773,-0.0306574,"sub-1017",0,0
"13890",0.00429499,-0.020236,"sub-1017",0,0
"13891",0.0226616,-0.0291493,"sub-1017",0,0
"13892",0.00397105,-0.0291488,"sub-1017",0,0
"13893",0.00887041,-0.0248179,"sub-1017",0,0
"13894",0.00512939,-0.0200159,"sub-1017",0,0
"13895",0.0190126,-0.0215281,"sub-1017",0,0
"13896",0.00729017,-0.0415416,"sub-1017",0,0
"13897",-0.00588524,-0.0451378,"sub-1017",0,0
"13898",0.0269675,-0.0189642,"sub-1017",0,0
"13899",0.0221666,-0.0281302,"sub-1017",0,0
"13900",0.0137111,-0.0180734,"sub-1017",0,0
"13901",0.0205164,-0.0296123,"sub-1017",0,0
"13902",0.0204934,-0.0198488,"sub-1017",0,0
"13903",0.0131834,-0.0240156,"sub-1017",0,0
"13904",0.0198102,-0.0377108,"sub-1017",0,0
"13905",0.0042211,-0.0141178,"sub-1017",0,0
"13906",0.00326868,-0.036524,"sub-1017",0,0
"13907",0.0254089,-0.00946526,"sub-1017",0,0
"13908",0.0137524,-0.0217638,"sub-1017",0,0
"13909",0.0135661,-0.0210097,"sub-1017",0,0
"13910",0.0105629,-0.0158049,"sub-1017",0,0
"13911",0.0183891,-0.0326294,"sub-1017",0,0
"13912",0.0216115,-0.03458,"sub-1017",0,0
"13913",0.0147233,-0.0229595,"sub-1017",0,0
"13914",0.0103188,-0.0238081,"sub-1017",0,0
"13915",0.00813212,-0.0228099,"sub-1017",0,0
"13916",0.0152308,-0.0290825,"sub-1017",0,0
"13917",0.01214,-0.0281348,"sub-1017",0,0
"13918",0.0144363,-0.0209172,"sub-1017",0,0
"13919",0.00906572,-0.0325511,"sub-1017",0,0
"13920",0.00321915,-0.0210324,"sub-1017",0,0
"13921",0.0207421,-0.0287726,"sub-1017",0,0
"13922",0.00132555,-0.0171794,"sub-1017",0,0
"13923",0.00854865,-0.017302,"sub-1017",0,0
"13924",0.00857394,-0.0162595,"sub-1017",0,0
"13925",0.0210193,-0.021147,"sub-1017",0,0
"13926",0.0163864,-0.0226089,"sub-1017",0,0
"13927",0.0115241,-0.010234,"sub-1017",0,0
"13928",0.0296875,-0.0412544,"sub-1017",0,0
"13929",0.00723132,-0.0313144,"sub-1017",0,0
"13930",0.0109039,-0.0223458,"sub-1017",0,0
"13931",0.0216335,-0.0290296,"sub-1017",0,0
"13932",0.0191366,-0.0208015,"sub-1017",0,0
"13933",0.00149842,-0.0166733,"sub-1017",0,0
"13934",0.000128686,-0.0200984,"sub-1017",0,0
"13935",0.0193879,-0.0397747,"sub-1017",0,0
"13936",0.0219002,-0.0160678,"sub-1017",0,0
"13937",0.00861646,-0.0294655,"sub-1017",0,0
"13938",0.000489968,-0.0332683,"sub-1017",0,0
"13939",0.0183693,-0.0322883,"sub-1017",0,0
"13940",0.0153651,-0.0256632,"sub-1017",0,0
"13941",0.013104,-0.0266554,"sub-1017",0,0
"13942",0.0214436,-0.0282026,"sub-1017",0,0
"13943",0.000228779,-0.0284095,"sub-1017",0,0
"13944",0.0165298,-0.0222278,"sub-1017",0,0
"13945",0.0087172,-0.0404051,"sub-1017",0,0
"13946",0.00186319,-0.0368134,"sub-1017",0,0
"13947",0.00324754,-0.0335227,"sub-1017",0,0
"13948",0.0252081,-0.00759344,"sub-1017",0,0
"13949",0.0178656,-0.0315664,"sub-1017",0,0
"13950",0.0219275,-0.0264789,"sub-1017",0,0
"13951",0.00528238,-0.0333709,"sub-1017",0,0
"13952",0.00826829,-0.0255545,"sub-1017",0,0
"13953",0.00921031,-0.011786,"sub-1017",0,0
"13954",0.0208719,-0.0202654,"sub-1017",0,0
"13955",0.00645751,-0.0204569,"sub-1017",0,0
"13956",0.0173663,-0.0217736,"sub-1017",0,0
"13957",0.0195673,-0.00713439,"sub-1017",0,0
"13958",0.00753723,-0.0260315,"sub-1017",0,0
"13959",0.0056466,-0.0244022,"sub-1017",0,0
"13960",0.00838139,-0.0213799,"sub-1017",0,0
"13961",0.0203645,-0.0250577,"sub-1017",0,0
"13962",0.0265091,-0.0366764,"sub-1017",0,0
"13963",0.0198356,-0.0173549,"sub-1017",0,0
"13964",0.0172906,-0.0315341,"sub-1017",0,0
"13965",0.0247051,-0.0143329,"sub-1017",0,0
"13966",0.00231537,-0.0257053,"sub-1017",0,0
"13967",0.0194799,-0.019813,"sub-1017",0,0
"13968",0.00598068,-0.0252399,"sub-1017",0,0
"13969",0.0284027,-0.0177389,"sub-1017",0,0
"13970",0.00315583,-0.0173349,"sub-1017",0,0
"13971",0.0201188,-0.0440291,"sub-1017",0,0
"13972",0.0124847,-0.0331875,"sub-1017",0,0
"13973",0.0183656,-0.0420361,"sub-1017",0,0
"13974",0.00777009,-0.0147972,"sub-1017",0,0
"13975",0.0192739,-0.0516311,"sub-1017",0,0
"13976",-0.0105169,-0.0383356,"sub-1017",0,0
"13977",0.018268,-0.0275079,"sub-1017",0,0
"13978",0.00834836,-0.0158799,"sub-1017",0,0
"13979",0.0226972,-0.0431011,"sub-1017",0,0
"13980",0.0251954,-0.0419683,"sub-1017",0,0
"13981",0.0149387,-0.038352,"sub-1017",0,0
"13982",0.00555546,-0.0233514,"sub-1017",0,0
"13983",0.0100145,-0.0219281,"sub-1017",0,0
"13984",0.0142025,-0.0169952,"sub-1017",0,0
"13985",0.0127309,-0.0108971,"sub-1017",0,0
"13986",0.0040556,-0.0393838,"sub-1017",0,0
"13987",0.00448467,-0.0254918,"sub-1017",0,0
"13988",0.00184978,-0.041845,"sub-1017",0,0
"13989",0.00622528,-0.0174812,"sub-1017",0,0
"13990",0.0114751,-0.0266948,"sub-1017",0,0
"13991",0.00648531,-0.0322409,"sub-1017",0,0
"13992",0.0147049,-0.00770628,"sub-1017",0,0
"13993",0.0133929,-0.0390929,"sub-1017",0,0
"13994",0.0241182,-0.0254899,"sub-1017",0,0
"13995",0.00499754,-0.0332042,"sub-1017",0,0
"13996",0.00324061,-0.0374132,"sub-1017",0,0
"13997",0.0072435,-0.0300754,"sub-1017",0,0
"13998",0.00186537,-0.0236332,"sub-1017",0,0
"13999",0.0203885,-0.018968,"sub-1017",0,0
"14000",0.0185004,-0.0310986,"sub-1017",0,0
"14001",0.00502125,-0.0312837,"sub-1017",0,0
"14002",0.00396303,-0.0324375,"sub-1017",0,0
"14003",0.0168678,-0.0167709,"sub-1017",0,0
"14004",0.0111074,-0.0212112,"sub-1017",0,0
"14005",0.00989908,-0.0257922,"sub-1017",0,0
"14006",0.021996,-0.00956803,"sub-1017",0,0
"14007",0.0118855,-0.0344091,"sub-1017",0,0
"14008",0.00224998,-0.0137399,"sub-1017",0,0
"14009",0.0173818,-0.0326097,"sub-1017",0,0
"14010",0.0269474,-0.0226742,"sub-1017",0,0
"14011",0.0179792,-0.0230941,"sub-1017",0,0
"14012",0.0213503,-0.0131341,"sub-1017",0,0
"14013",0.0211759,-0.0155373,"sub-1017",0,0
"14014",0.0138845,-0.0134617,"sub-1017",0,0
"14015",0.0124618,-0.0331768,"sub-1017",0,0
"14016",0.0096306,-0.0173512,"sub-1017",0,0
"14017",0.0139442,-0.041592,"sub-1017",0,0
"14018",0.0168003,-0.0436032,"sub-1017",0,0
"14019",0.00662355,-0.0201137,"sub-1017",0,0
"14020",0.00977793,-0.0241774,"sub-1017",0,0
"14021",0.00781464,-0.0249941,"sub-1017",0,0
"14022",0.0143171,-0.0229439,"sub-1017",0,0
"14023",0.00987713,-0.0277837,"sub-1017",0,0
"14024",0.0172752,-0.0154599,"sub-1017",0,0
"14025",0.0134326,-0.0166157,"sub-1017",0,0
"14026",0.00900562,-0.0127657,"sub-1017",0,0
"14027",0.00949607,-0.0171489,"sub-1017",0,0
"14028",0.0150725,-0.0225576,"sub-1017",0,0
"14029",0.0237434,-0.0284153,"sub-1017",0,0
"14030",0.00978623,-0.0224923,"sub-1017",0,0
"14031",0.0205998,-0.0163956,"sub-1017",0,0
"14032",0.0200005,-0.0219573,"sub-1017",0,0
"14033",0.0181817,-0.0211544,"sub-1017",0,0
"14034",0.018458,-0.0211409,"sub-1017",0,0
"14035",0.0287994,-0.0209107,"sub-1017",0,0
"14036",-0.00797115,-0.0198329,"sub-1017",0,0
"14037",0.000180302,-0.0383957,"sub-1017",0,0
"14038",0.0113673,-0.0283185,"sub-1017",0,0
"14039",0.0172888,-0.0113924,"sub-1017",0,0
"14040",0.023356,-0.023708,"sub-1017",0,0
"14041",0.0111616,-0.0147319,"sub-1017",0,0
"14042",0.0241041,-0.0253532,"sub-1017",0,0
"14043",-0.00150639,-0.00931645,"sub-1017",0,0
"14044",0.0105606,-0.0032386,"sub-1017",0,0
"14045",0.016843,-0.0297217,"sub-1017",0,0
"14046",0.00485478,-0.0256165,"sub-1017",0,0
"14047",0.00765178,-0.0268563,"sub-1017",0,0
"14048",0.0152941,-0.0174129,"sub-1017",0,0
"14049",0.0143146,-0.0134124,"sub-1017",0,0
"14050",0.0120951,-0.0146769,"sub-1017",0,0
"14051",0.0205424,-0.036933,"sub-1017",0,0
"14052",0.0313701,-0.0359602,"sub-1017",0,0
"14053",0.0104025,-0.0234604,"sub-1017",0,0
"14054",0.00596463,-0.0207464,"sub-1017",0,0
"14055",0.0083413,-0.0211132,"sub-1017",0,0
"14056",0.0160824,-0.0149605,"sub-1017",0,0
"14057",0.024271,-0.0352317,"sub-1017",0,0
"14058",0.012209,-0.0415047,"sub-1017",0,0
"14059",0.0177808,-0.0249153,"sub-1017",0,0
"14060",0.00745624,-0.0257172,"sub-1017",0,0
"14061",0.0215704,-0.0265059,"sub-1017",0,0
"14062",0.00708196,-0.0281894,"sub-1017",0,0
"14063",0.00319134,-0.0293014,"sub-1017",0,0
"14064",0.00924428,-0.0218179,"sub-1017",0,0
"14065",0.0102426,-0.0245585,"sub-1017",0,0
"14066",0.0195152,-0.0171535,"sub-1017",0,0
"14067",0.018803,-0.0193257,"sub-1017",0,0
"14068",0.011289,-0.0319442,"sub-1017",0,0
"14069",0.0148528,-0.0271473,"sub-1017",0,0
"14070",0.024721,-0.0272343,"sub-1017",0,0
"14071",0.0197219,-0.027757,"sub-1017",0,0
"14072",0.0225673,-0.0365931,"sub-1017",0,0
"14073",0.012974,-0.0291147,"sub-1017",0,0
"14074",0.0188735,-0.0260876,"sub-1017",0,0
"14075",0.0152112,-0.0232428,"sub-1017",0,0
"14076",0.0141238,-0.0144688,"sub-1017",0,0
"14077",0.00596384,-0.0238783,"sub-1017",0,0
"14078",0.0237801,-0.0168029,"sub-1017",0,0
"14079",0.039679,-0.0308873,"sub-1017",0,0
"14080",-0.0113448,-0.0327848,"sub-1017",0,0
"14081",0.0127664,-0.0154022,"sub-1017",0,0
"14082",0.0163671,-0.0369938,"sub-1017",0,0
"14083",0.00713509,-0.00996746,"sub-1017",0,0
"14084",0.00546542,-0.0139457,"sub-1017",0,0
"14085",0.0191501,-0.0177676,"sub-1017",0,0
"14086",0.0255034,-0.0314344,"sub-1017",0,0
"14087",0.0253344,-0.0132988,"sub-1017",0,0
"14088",0.0240543,-0.0124942,"sub-1017",0,0
"14089",0.0107437,-0.0120481,"sub-1017",0,0
"14090",0.0162057,-0.0413793,"sub-1017",0,0
"14091",0.0198821,-0.0251571,"sub-1017",0,0
"14092",0.026316,-0.0398319,"sub-1017",0,0
"14093",-0.000436513,-0.0083953,"sub-1017",0,0
"14094",0.0209635,-0.024906,"sub-1017",0,0
"14095",0.020477,-0.0261478,"sub-1017",0,0
"14096",0.0177763,-0.0336288,"sub-1017",0,0
"14097",0.00955092,-0.0052553,"sub-1017",0,0
"14098",0.0292595,-0.0316153,"sub-1017",0,0
"14099",0.00757259,-0.00390185,"sub-1017",0,0
"14100",0.00146983,-0.0180027,"sub-1017",0,0
"14101",0.00115974,-0.0167883,"sub-1017",0,0
"14102",0.0280744,-0.0332609,"sub-1017",0,0
"14103",0.0199365,-0.0300235,"sub-1017",0,0
"14104",0.0130164,-0.0210135,"sub-1017",0,0
"14105",0.0175916,-0.0256846,"sub-1017",0,0
"14106",0.00473943,-0.0158057,"sub-1017",0,0
"14107",0.00861325,-0.029021,"sub-1017",0,0
