"subject","group","age","gender","even_sub","language","trial","temp_cond","condition","tmax_temp","tmin_temp","TC","tempResp","PHS","tempRT","vasRating","catch","duration"
"sub-2020",2,43,"F",TRUE,2,58,4,8,48.1,16.2,63.8,0,1,0.6683312,68.359375,0,1.5
"sub-2020",2,43,"F",TRUE,2,59,4,8,48.1,31.7,32.8,0,1,0.4468451,97.65625,1,1.5
"sub-2020",2,43,"F",TRUE,2,60,4,8,48.1,21.9,52.4,1,0,0.4805372,75.5208333333333,0,1.5
"sub-2020",2,43,"F",TRUE,2,61,4,8,48.1,15.1,66,0,1,0.8691533,75.78125,0,1.5
"sub-2020",2,43,"F",TRUE,2,62,4,8,48.1,17.2,61.8,0,1,0.6191195,88.8020833333333,0,1.5
"sub-2020",2,43,"F",TRUE,2,63,4,8,48.1,17.2,61.8,0,1,0.5175141,27.0833333333333,0,1.5
"sub-2020",2,43,"F",TRUE,2,64,4,8,48.1,18.4,59.4,1,0,0.3605446,32.421875,0,1.5
"sub-3001",3,59,"F",FALSE,2,1,1,1,40.2,31.8,16.8,0,1,1.620953,100,1,1e-04
"sub-3001",3,59,"F",FALSE,2,2,1,1,40.2,20.8,38.8,1,0,2.2702402,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,3,1,1,40.2,20.2,40,1,0,0.7156772,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,4,1,1,40.2,20.7,39,1,0,0.9273697,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,5,1,1,40.2,26.7,27,1,0,0.6458531,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,6,1,1,40.2,17.1,46.2,1,0,0.8437547,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,7,1,1,40.2,28.5,23.4,1,0,0.6527951,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,8,1,1,40.2,28.8,22.8,1,0,0.6183559,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,9,1,2,40.2,28,24.4,1,0,0.759708,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,10,1,2,40.2,28.5,23.4,1,0,0.5813273,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,11,1,2,40.2,29.1,22.2,1,0,0.7997069,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,12,1,2,40.2,31.9,16.6,0,1,0.649229,100,1,1.5
"sub-3001",3,59,"F",FALSE,2,13,1,2,40.2,29.5,21.4,1,0,0.5598614,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,14,1,2,40.2,26.5,27.4,1,0,0.37614,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,15,1,2,40.2,23.1,34.2,1,0,0.6535885,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,16,1,2,40.2,26.1,28.2,1,0,0.6431953,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,17,2,3,44.7,28.9,31.6,1,0,0.5431394,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,18,2,3,44.7,28.8,31.8,1,0,0.5386816,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,19,2,3,44.7,9.7,70,1,0,0.6377055,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,20,2,3,44.7,29.5,30.4,1,0,0.3796647,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,21,2,3,44.7,31.8,25.8,1,0,0.4754919,100,1,1e-04
"sub-3001",3,59,"F",FALSE,2,22,2,3,44.7,17.4,54.6,1,0,0.6665481,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,23,2,3,44.7,26.7,36,1,0,0.4412876,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,24,2,3,44.7,23.5,42.4,1,0,0.5663803,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,25,2,4,44.7,28.7,32,1,0,0.4553568,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,26,2,4,44.7,27.6,34.2,1,0,0.6596414,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,27,2,4,44.7,26.5,36.4,1,0,0.2913121,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,28,2,4,44.7,31.8,25.8,0,1,0.794847,100,1,1.5
"sub-3001",3,59,"F",FALSE,2,29,2,4,44.7,26.4,36.6,1,0,0.4778633,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,30,2,4,44.7,28.4,32.6,1,0,0.7547219,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,31,2,4,44.7,28.9,31.6,1,0,0.3682125,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,32,2,4,44.7,26,37.4,1,0,0.2721512,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,33,3,5,47.7,31.8,31.8,0,1,0.9771383,100,1,1e-04
"sub-3001",3,59,"F",FALSE,2,34,3,5,47.7,29.1,37.2,1,0,0.3090214,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,35,3,5,47.7,26.5,42.4,1,0,0.2962039,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,38,3,5,47.7,20,55.4,1,0,0.3809949,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,39,3,5,47.7,27,41.4,1,0,0.5889253,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,40,3,5,47.7,26.9,41.6,1,0,0.5647526,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,43,3,6,47.7,27.4,40.6,1,0,0.7847997,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,44,3,6,47.7,11.7,72,1,0,0.4631023,75,0,1.5
"sub-3001",3,59,"F",FALSE,2,45,3,6,47.7,17.2,61,1,0,0.5277258,93.6197916666667,0,1.5
"sub-3001",3,59,"F",FALSE,2,46,3,6,47.7,26.2,43,1,0,0.5465055,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,47,3,6,47.7,24.9,45.6,1,0,0.5353062,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,48,3,6,47.7,31.8,31.8,0,1,0.376353,100,1,1.5
"sub-3001",3,59,"F",FALSE,2,49,4,7,48.7,15.6,66.2,1,0,0.6343045,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,50,4,7,48.7,18.5,60.4,1,0,0.5109539,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,51,4,7,48.7,31.7,34,0,1,0.437569,100,1,1e-04
"sub-3001",3,59,"F",FALSE,2,52,4,7,48.7,28.6,40.2,1,0,0.475698,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,53,4,7,48.7,20.9,55.6,1,0,0.261483,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,54,4,7,48.7,24.6,48.2,1,0,0.5030672,100,0,1e-04
"sub-3001",3,59,"F",FALSE,2,55,4,7,48.7,0.2,97,0,1,5.4602073,65.625,0,1e-04
"sub-3001",3,59,"F",FALSE,2,57,4,8,48.7,24.3,48.8,1,0,0.2519293,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,58,4,8,48.7,16.9,63.6,0,1,0.466105,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,59,4,8,48.7,31.6,34.2,0,1,0.502789,100,1,1.5
"sub-3001",3,59,"F",FALSE,2,60,4,8,48.7,23,51.4,1,0,0.3170916,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,63,4,8,48.7,15.8,65.8,0,1,0.5381394,100,0,1.5
"sub-3001",3,59,"F",FALSE,2,64,4,8,48.7,28.2,41,1,0,0.2518832,100,0,1.5
"sub-3003",3,64,"F",FALSE,2,1,1,1,36.2,29.8,12.8,1,0,1.2382761,89.5833333333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,2,1,1,36.2,28.8,14.8,1,0,1.6466942,90.7552083333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,3,1,1,36.2,29,14.4,1,0,1.1413524,83.59375,0,1e-04
"sub-3003",3,64,"F",FALSE,2,5,1,1,36.2,26.7,19,0,1,1.1601656,70.4427083333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,6,1,1,36.2,26.1,20.2,1,0,1.1971674,63.28125,0,1e-04
"sub-3003",3,64,"F",FALSE,2,7,1,1,36.2,28.4,15.6,1,0,1.0856224,91.9270833333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,8,1,1,36.2,31.9,8.60000000000001,0,1,0.7182204,98.6979166666667,1,1e-04
"sub-3003",3,64,"F",FALSE,2,9,1,2,36.2,28.4,15.6,1,0,1.2264734,89.84375,0,1.5
"sub-3003",3,64,"F",FALSE,2,10,1,2,36.2,28.1,16.2,1,0,0.6944359,100,0,1.5
"sub-3003",3,64,"F",FALSE,2,11,1,2,36.2,31.8,8.8,0,1,0.7517739,90.8854166666667,1,1.5
"sub-3003",3,64,"F",FALSE,2,12,1,2,36.2,29.7,13,1,0,0.7867027,100,0,1.5
"sub-3003",3,64,"F",FALSE,2,13,1,2,36.2,28.4,15.6,1,0,0.5545633,97.3958333333333,0,1.5
"sub-3003",3,64,"F",FALSE,2,14,1,2,36.2,28.9,14.6,1,0,1.1087444,100,0,1.5
"sub-3003",3,64,"F",FALSE,2,15,1,2,36.2,28.1,16.2,1,0,0.7162528,95.9635416666667,0,1.5
"sub-3003",3,64,"F",FALSE,2,16,1,2,36.2,28.1,16.2,1,0,2.0404835,97.65625,0,1.5
"sub-3003",3,64,"F",FALSE,2,17,2,3,38.6,27.9,21.4,1,0,0.8176409,97.65625,0,1e-04
"sub-3003",3,64,"F",FALSE,2,18,2,3,38.6,25.9,25.4,1,0,0.9660611,82.2916666666667,0,1e-04
"sub-3003",3,64,"F",FALSE,2,19,2,3,38.6,27.5,22.2,1,0,1.0852319,85.6770833333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,20,2,3,38.6,26.1,25,0,1,2.0482384,63.8020833333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,21,2,3,38.6,31.8,13.6,0,1,0.6734521,100,1,1e-04
"sub-3003",3,64,"F",FALSE,2,22,2,3,38.6,27,23.2,1,0,0.7860994,100,0,1e-04
"sub-3003",3,64,"F",FALSE,2,23,2,3,38.6,25.8,25.6,1,0,0.9637675,97.7864583333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,24,2,3,38.6,27.4,22.4,1,0,1.1288761,100,0,1e-04
"sub-3003",3,64,"F",FALSE,2,25,2,4,38.6,26.5,24.2,1,0,0.9189353,72.3958333333333,0,1.5
"sub-3003",3,64,"F",FALSE,2,26,2,4,38.6,25.1,27,0,1,1.8562654,37.890625,0,1.5
"sub-3003",3,64,"F",FALSE,2,27,2,4,38.6,23.4,30.4,0,1,2.1473704,24.609375,0,1.5
"sub-3003",3,64,"F",FALSE,2,28,2,4,38.6,24.4,28.4,1,0,1.1990149,75.5208333333333,0,1.5
"sub-3003",3,64,"F",FALSE,2,29,2,4,38.6,31.8,13.6,0,1,0.8672169,100,1,1.5
"sub-3003",3,64,"F",FALSE,2,30,2,4,38.6,28.3,20.6,0,1,0.8117634,89.453125,0,1.5
"sub-3003",3,64,"F",FALSE,2,31,2,4,38.6,26.4,24.4,1,0,0.905348,96.3541666666667,0,1.5
"sub-3003",3,64,"F",FALSE,2,32,2,4,38.6,25.4,26.4,1,0,1.0947896,36.328125,0,1.5
"sub-3003",3,64,"F",FALSE,2,33,3,5,43.1,26.7,32.8,1,0,0.9357646,69.53125,0,1e-04
"sub-3003",3,64,"F",FALSE,2,34,3,5,43.1,26.5,33.2,1,0,1.1350876,80.3385416666667,0,1e-04
"sub-3003",3,64,"F",FALSE,2,35,3,5,43.1,25.6,35,0,1,2.464046,16.9270833333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,36,3,5,43.1,28.1,30,1,0,0.9737222,62.5,0,1e-04
"sub-3003",3,64,"F",FALSE,2,37,3,5,43.1,28.1,30,1,0,1.4256206,72.265625,0,1e-04
"sub-3003",3,64,"F",FALSE,2,38,3,5,43.1,31.9,22.4,0,1,1.102518,92.0572916666667,1,1e-04
"sub-3003",3,64,"F",FALSE,2,39,3,5,43.1,27.5,31.2,1,0,1.0754322,83.4635416666667,0,1e-04
"sub-3003",3,64,"F",FALSE,2,40,3,5,43.1,27.5,31.2,1,0,1.2294887,71.09375,0,1e-04
"sub-3003",3,64,"F",FALSE,2,41,3,6,43.1,26.3,33.6,1,0,1.0922529,82.2916666666667,0,1.5
"sub-3003",3,64,"F",FALSE,2,42,3,6,43.1,26.4,33.4,1,0,0.8643046,75.390625,0,1.5
"sub-3003",3,64,"F",FALSE,2,43,3,6,43.1,23.5,39.2,0,1,1.2680827,20.8333333333333,0,1.5
"sub-3003",3,64,"F",FALSE,2,44,3,6,43.1,24.7,36.8,1,0,1.2275109,58.984375,0,1.5
"sub-3003",3,64,"F",FALSE,2,45,3,6,43.1,28.3,29.6,1,0,1.0076994,73.046875,0,1.5
"sub-3003",3,64,"F",FALSE,2,46,3,6,43.1,31.9,22.4,0,1,0.8063872,87.109375,1,1.5
"sub-3003",3,64,"F",FALSE,2,47,3,6,43.1,26.7,32.8,1,0,0.5717976,80.7291666666667,0,1.5
"sub-3003",3,64,"F",FALSE,2,48,3,6,43.1,28.8,28.6,1,0,0.4872809,64.84375,0,1.5
"sub-3003",3,64,"F",FALSE,2,49,4,7,46.1,26.2,39.8,0,1,0.6745882,78.125,0,1e-04
"sub-3003",3,64,"F",FALSE,2,50,4,7,46.1,27.9,36.4,1,0,1.4094649,85.15625,0,1e-04
"sub-3003",3,64,"F",FALSE,2,51,4,7,46.1,31.8,28.6,0,1,1.1757518,82.6822916666667,1,1e-04
"sub-3003",3,64,"F",FALSE,2,52,4,7,46.1,29.1,34,1,0,0.6833875,68.0989583333333,0,1e-04
"sub-3003",3,64,"F",FALSE,2,53,4,7,46.1,27.7,36.8,1,0,0.8542009,79.9479166666667,0,1e-04
"sub-3003",3,64,"F",FALSE,2,54,4,7,46.1,26.4,39.4,1,0,0.8994315,76.171875,0,1e-04
"sub-3003",3,64,"F",FALSE,2,55,4,7,46.1,25.6,41,0,1,0.9886432,34.6354166666667,0,1e-04
"sub-3003",3,64,"F",FALSE,2,56,4,7,46.1,27,38.2,1,0,0.5935184,78.7760416666667,0,1e-04
"sub-3003",3,64,"F",FALSE,2,57,4,8,46.1,26,40.2,0,1,1.2000372,37.5,0,1.5
"sub-3003",3,64,"F",FALSE,2,58,4,8,46.1,25.1,42,0,1,0.7648493,69.53125,0,1.5
"sub-3003",3,64,"F",FALSE,2,59,4,8,46.1,26.1,40,0,1,0.4354909,38.28125,0,1.5
"sub-3003",3,64,"F",FALSE,2,60,4,8,46.1,26.3,39.6,0,1,0.9117792,72.3958333333333,0,1.5
"sub-3003",3,64,"F",FALSE,2,61,4,8,46.1,31.8,28.6,0,1,1.039353,82.9427083333333,1,1.5
"sub-3003",3,64,"F",FALSE,2,62,4,8,46.1,27.1,38,0,1,0.9023013,36.5885416666667,0,1.5
"sub-3003",3,64,"F",FALSE,2,63,4,8,46.1,26.4,39.4,1,0,2.2019856,19.2708333333333,0,1.5
"sub-3003",3,64,"F",FALSE,2,64,4,8,46.1,27.8,36.6,0,1,0.7441803,0,0,1.5
"sub-3004",3,51,"M",TRUE,2,1,1,1,33,30.3,5.4,1,0,0.6227478,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,2,1,1,33,30.8,4.4,1,0,0.6025833,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,3,1,1,33,30.9,4.2,1,0,0.5581248,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,4,1,1,33,30.9,4.2,1,0,0.4825642,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,5,1,1,33,31.9,2.2,0,1,0.6168657,100,1,1e-04
"sub-3004",3,51,"M",TRUE,2,6,1,1,33,29.9,6.2,1,0,0.3979207,51.5625,0,1e-04
"sub-3004",3,51,"M",TRUE,2,7,1,1,33,29.3,7.4,1,0,0.3752663,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,8,1,1,33,30.6,4.8,1,0,0.4049026,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,9,1,2,33,31.2,3.6,1,0,0.8801535,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,10,1,2,33,28.8,8.4,1,0,0.3908711,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,11,1,2,33,28.5,9,1,0,0.3011786,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,12,1,2,33,28.3,9.4,1,0,0.3036739,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,13,1,2,33,31.1,3.8,1,0,0.3841602,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,14,1,2,33,30.2,5.6,1,0,0.3498023,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,15,1,2,33,31.9,2.2,0,1,0.4351929,100,1,1.5
"sub-3004",3,51,"M",TRUE,2,16,1,2,33,29.2,7.6,1,0,0.504094,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,17,2,3,36.4,28.3,16.2,0,1,0.3249021,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,18,2,3,36.4,28.6,15.6,0,1,0.2729546,NA,0,1e-04
"sub-3004",3,51,"M",TRUE,2,19,2,3,36.4,26.7,19.4,1,0,0.4091159,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,20,2,3,36.4,31.8,9.2,0,1,0.2949784,100,1,1e-04
"sub-3004",3,51,"M",TRUE,2,21,2,3,36.4,29.2,14.4,1,0,0.3959253,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,22,2,3,36.4,30.9,11,1,0,0.595832,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,23,2,3,36.4,29.9,13,1,0,0.4527685,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,24,2,3,36.4,31,10.8,1,0,0.4797401,85.4166666666667,0,1e-04
"sub-3004",3,51,"M",TRUE,2,25,2,4,36.4,30.8,11.2,1,0,0.7898541,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,26,2,4,36.4,30.5,11.8,1,0,0.4999353,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,27,2,4,36.4,28.8,15.2,1,0,0.4944618,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,28,2,4,36.4,29.1,14.6,1,0,0.4719723,94.0104166666667,0,1.5
"sub-3004",3,51,"M",TRUE,2,29,2,4,36.4,30.8,11.2,1,0,0.5333913,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,30,2,4,36.4,30.9,11,1,0,0.6309394,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,31,2,4,36.4,29.5,13.8,1,0,0.5345073,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,32,2,4,36.4,31.9,9,0,1,0.7412856,100,1,1.5
"sub-3004",3,51,"M",TRUE,2,33,3,5,46.5,31.8,29.4,0,1,0.7257197,43.0989583333333,1,1e-04
"sub-3004",3,51,"M",TRUE,2,34,3,5,46.5,30.2,32.6,1,0,0.5836436,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,35,3,5,46.5,29.5,34,0,1,0.4404356,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,36,3,5,46.5,29.7,33.6,1,0,0.6968228,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,37,3,5,46.5,30.5,32,1,0,0.3525629,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,38,3,5,46.5,31.9,29.2,1,0,1.1981205,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,39,3,5,46.5,31.8,29.4,1,0,0.6185561,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,40,3,5,46.5,31.2,30.6,1,0,0.7824589,NA,0,1e-04
"sub-3004",3,51,"M",TRUE,2,41,3,6,46.5,30.8,31.4,1,0,0.6605005,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,42,3,6,46.5,31.6,29.8,1,0,5.368748,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,43,3,6,46.5,31.3,30.4,1,0,0.4351129,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,44,3,6,46.5,31.4,30.2,1,0,0.6946237,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,45,3,6,46.5,31.8,29.4,1,0,0.5744876,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,46,3,6,46.5,31,31,1,0,0.6032508,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,47,3,6,46.5,31.9,29.2,1,0,1.8403384,100,1,1.5
"sub-3004",3,51,"M",TRUE,2,48,3,6,46.5,26.6,39.8,1,0,0.7062716,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,49,4,7,47.5,30.8,33.4,1,0,1.9475249,57.1614583333333,0,1e-04
"sub-3004",3,51,"M",TRUE,2,50,4,7,47.5,26.8,41.4,1,0,0.3626242,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,51,4,7,47.5,31.9,31.2,1,0,0.2842376,100,1,1e-04
"sub-3004",3,51,"M",TRUE,2,52,4,7,47.5,30.4,34.2,1,0,0.6009425,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,53,4,7,47.5,31.2,32.6,1,0,0.5983609,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,54,4,7,47.5,31.8,31.4,1,0,0.5252776,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,55,4,7,47.5,31.1,32.8,1,0,0.538999,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,56,4,7,47.5,31.3,32.4,1,0,0.4138582,100,0,1e-04
"sub-3004",3,51,"M",TRUE,2,57,4,8,47.5,29.8,35.4,1,0,1.0113545,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,58,4,8,47.5,30.5,34,1,0,0.5841067,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,59,4,8,47.5,28.5,38,1,0,0.4940877,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,60,4,8,47.5,29.2,36.6,1,0,0.5982884,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,61,4,8,47.5,29.4,36.2,1,0,0.5689233,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,62,4,8,47.5,29.6,35.8,1,0,0.5739994,100,0,1.5
"sub-3004",3,51,"M",TRUE,2,63,4,8,47.5,32,31,0,1,0.8646634,100,1,1.5
"sub-3004",3,51,"M",TRUE,2,64,4,8,47.5,29.4,36.2,0,1,0.9787747,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,1,1,1,33.5,28.1,10.8,1,0,1.3714403,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,2,1,1,33.5,31.8,3.4,0,1,1.1796257,100,1,1e-04
"sub-3005",3,63,"M",FALSE,2,3,1,1,33.5,29,9,1,0,1.0192447,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,4,1,1,33.5,29.3,8.4,1,0,0.9100957,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,5,1,1,33.5,29.1,8.8,1,0,1.1438775,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,6,1,1,33.5,29.2,8.6,1,0,0.9795858,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,7,1,1,33.5,27.7,11.6,1,0,1.5494625,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,8,1,1,33.5,28.1,10.8,1,0,0.7031015,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,9,1,2,33.5,26.6,13.8,1,0,1.3453355,63.28125,0,1.5
"sub-3005",3,63,"M",FALSE,2,10,1,2,33.5,26.9,13.2,1,0,1.1435305,81.1197916666667,0,1.5
"sub-3005",3,63,"M",FALSE,2,11,1,2,33.5,27.6,11.8,1,0,1.0638077,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,12,1,2,33.5,28.5,10,1,0,0.4453504,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,13,1,2,33.5,26.5,14,1,0,1.040576,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,14,1,2,33.5,29,9,1,0,0.2722805,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,15,1,2,33.5,27.8,11.4,1,0,3.6821514,45.1822916666667,0,1.5
"sub-3005",3,63,"M",FALSE,2,16,1,2,33.5,31.8,3.4,0,1,0.9734297,100,1,1.5
"sub-3005",3,63,"M",FALSE,2,17,2,3,34.7,28.3,12.8,1,0,0.4372338,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,18,2,3,34.7,27.5,14.4,1,0,0.4193309,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,19,2,3,34.7,26.9,15.6,1,0,0.3255953,99.4791666666667,0,1e-04
"sub-3005",3,63,"M",FALSE,2,20,2,3,34.7,28.9,11.6,1,0,0.2633411,99.3489583333333,0,1e-04
"sub-3005",3,63,"M",FALSE,2,21,2,3,34.7,29.5,10.4,1,0,0.3510995,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,22,2,3,34.7,27.2,15,1,0,1.0114997,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,23,2,3,34.7,31.8,5.8,0,1,0.8351745,NA,1,1e-04
"sub-3005",3,63,"M",FALSE,2,24,2,3,34.7,29.1,11.2,1,0,0.4178418,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,25,2,4,34.7,28.6,12.2,1,0,0.312585,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,26,2,4,34.7,28.6,12.2,1,0,0.9521792,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,27,2,4,34.7,31.8,5.8,0,1,1.5585718,NA,1,1.5
"sub-3005",3,63,"M",FALSE,2,28,2,4,34.7,29,11.4,1,0,0.7614462,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,29,2,4,34.7,28,13.4,1,0,1.3053659,52.0833333333333,0,1.5
"sub-3005",3,63,"M",FALSE,2,30,2,4,34.7,29,11.4,1,0,0.7970241,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,31,2,4,34.7,27.2,15,1,0,0.8192317,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,32,2,4,34.7,28.2,13,1,0,1.1427584,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,33,3,5,39.2,26.2,26,1,0,1.3913304,73.9583333333333,0,1e-04
"sub-3005",3,63,"M",FALSE,2,34,3,5,39.2,26.5,25.4,1,0,1.1001698,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,35,3,5,39.2,26.7,25,1,0,1.0460117,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,36,3,5,39.2,25.9,26.6,1,0,1.1542655,99.4791666666667,0,1e-04
"sub-3005",3,63,"M",FALSE,2,37,3,5,39.2,22.3,33.8,0,1,0.9498141,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,38,3,5,39.2,31.8,14.8,0,1,0.7493796,50.5208333333333,1,1e-04
"sub-3005",3,63,"M",FALSE,2,39,3,5,39.2,27.7,23,1,0,1.258716,100,0,1e-04
"sub-3005",3,63,"M",FALSE,2,40,3,5,39.2,22.7,33,0,1,0.7277473,NA,0,1e-04
"sub-3005",3,63,"M",FALSE,2,41,3,6,39.2,24.6,29.2,0,1,0.8352116,99.609375,0,1.5
"sub-3005",3,63,"M",FALSE,2,42,3,6,39.2,24.2,30,0,1,0.8723319,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,43,3,6,39.2,27.3,23.8,1,0,1.0819222,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,44,3,6,39.2,28.4,21.6,1,0,1.1456973,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,45,3,6,39.2,31.8,14.8,0,1,1.172663,35.15625,1,1.5
"sub-3005",3,63,"M",FALSE,2,46,3,6,39.2,24.7,29,0,1,0.9504465,100,0,1.5
"sub-3005",3,63,"M",FALSE,2,47,3,6,39.2,26.1,26.2,0,1,0.7106453,100,0,1.5
